"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type","trend"
"nooram_j","4287516741","1495898769","868488503612628992","RT @EXOfanbase_Int: 170527 Ment #EXOrDIUMdotinSeoul 

EXO-Ls: *chanting gwiyeowo*
D.O.: Thank you

cr: __DEARDO https://t.co/D9Z0B8vS2b",699,0,FALSE,NA,TRUE,"868449686381748224",NA,NA,NA,"en","Twitter for Android","868437922663481344","http://pbs.twimg.com/ext_tw_video_thumb/868437922663481344/pu/img/VT_HfreOl9GSeV7d.jpg","https://twitter.com/__DEARDO/status/868438062677671936/video/1",NA,NA,NA,"EXOfanbase_Int","2404991581",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"exonine4ever","381750072","1495898769","868488503423754240","RT @BH_Hong2: 170527 #EXOrDIUMdotinSeoul #백현 백현이 궁디 씰룩씰룩 광대 앙글앙글 ㅠㅠㅠㅠㅠㅠㅠㅠ진짜 환장하게 귀여워ㅠㅠㅠㅠㅠㅠ https://t.co/xl3KAj5qGp",1319,0,FALSE,NA,TRUE,"868434937212424192",NA,NA,NA,"ko","Twitter for Android","868431097574563840","http://pbs.twimg.com/ext_tw_video_thumb/868431097574563840/pu/img/uvgVxc_CzQW0vqXY.jpg","https://twitter.com/BH_Hong2/status/868434937212424192/video/1",NA,NA,NA,"BH_Hong2","365246065",NA,"EXOrDIUMdotinSeoul 백현",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"kaisupremacist","853098169046937601","1495898769","868488503419518977","RT @BlackxTulip: 170527 #엑소디움닷
귀여워ㅜㅜㅜㅜㅜㅜㅜ너무 귀여워ㅜㅜㅜㅜㅜㅜㅜㅜ
#카이 #KAI #EXOrDIUMdotinSeoul https://t.co/ztyWwIbr00",12,0,FALSE,NA,TRUE,"868488420384940032",NA,NA,NA,"ko","Twitter Web Client","868488409995558914","http://pbs.twimg.com/media/DA19m4FUQAIT1re.jpg","https://twitter.com/BlackxTulip/status/868488420384940032/photo/1",NA,NA,NA,"BlackxTulip","833175294613741568",NA,"엑소디움닷 카이 KAI EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"gominieL","3701708894","1495898769","868488503281287170","RT @xiufrosty: #EXOrDIUMdotinSeoul 

our ocean for tonight is seriously majestic 😍🌈 https://t.co/ZIfwKtiVUX",459,0,FALSE,NA,TRUE,"868428895535509504",NA,NA,NA,"en","Twitter for Android","868428772059394048","http://pbs.twimg.com/ext_tw_video_thumb/868428772059394048/pu/img/q2rIVOtMMloboCwd.jpg","https://twitter.com/xiufrosty/status/868428895535509504/video/1",NA,NA,NA,"xiufrosty","3013363975",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"shunkanbeat","288191451","1495898769","868488503050379265","RT @BlueSpring_xo: 170527 엑소디움닷 #EXOrDIUMdotinSeoul 첫콘 
엑소엘 우리 함께 가자
엑소 평생 함께 가자
https://t.co/4o3rKchXAn https://t.co/h2dg5eAe8R",1070,0,FALSE,NA,TRUE,"868477835555422208",NA,NA,NA,"ko","Twitter for Android","868477366044991489","http://pbs.twimg.com/media/DA1zkCKUIAEksfF.jpg","https://twitter.com/BlueSpring_xo/status/868477835555422208/photo/1",NA,"i.imgur.com/jFCHstB.jpg","http://i.imgur.com/jFCHstB.jpg","BlueSpring_xo","1968372588",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"uttdaysix","1682080633","1495898769","868488503038025728","RT @exoarct: ""eu nao tenho abs eu nao nasci com isso"" kyungsoo não decepciona mesmo #EXOrDIUMdotinSeoul https://t.co/aV3o4G1FZ4",314,0,FALSE,NA,TRUE,"868438563809001472",NA,NA,NA,"pt","Twitter for iPhone","868438545622597632","http://pbs.twimg.com/tweet_video_thumb/DA1QQY0XgAA406z.jpg","https://twitter.com/exoarct/status/868438563809001472/photo/1",NA,NA,NA,"exoarct","862078900695969792",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"swang_gg","853892095257358337","1495898769","868488502916268033","RT @EXOBEAKHYUN_TB: #chanyeol ขับรถ #Sehun นั่งข้างๆขับรถออกจากสเตเดี่ยม อือหืออออทหลังมาก...

Cr. L1OO4B 
#EXOrDiumdotinSeoul https://t.co…",2563,0,FALSE,NA,TRUE,"868466526172598272",NA,NA,NA,"th","Twitter for Android",NA,NA,NA,NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"chanyeol Sehun EXOrDiumdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"jbiasedweareone","343828539","1495898769","868488502891216904","RT @EXOfanbase_Int: 170527 LAY's banner is up ❤️

cr: CodaHeaven
#EXOrDIUMdotinSeoul https://t.co/scRdF5DfyW",902,0,FALSE,NA,TRUE,"868323498678132739",NA,NA,NA,"en","Twitter for Android","868323490633441282","http://pbs.twimg.com/media/DAznnTlVYAI989P.jpg","https://twitter.com/EXOfanbase_Int/status/868323498678132739/photo/1",NA,NA,NA,"EXOfanbase_Int","2404991581",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"HelenaD_Putri","747239121874128896","1495898769","868488502798831616","RT @KaiiWorld: [170527] #KAI #카이 at #EXOrDIUMdotinSeoul D-1 ©mr.destiny https://t.co/evHTqEzIDj",128,0,FALSE,NA,TRUE,"868476305301413888",NA,NA,NA,"en","Twitter for Android","868474151517831169","http://pbs.twimg.com/ext_tw_video_thumb/868474151517831169/pu/img/gHOIlhMni7vNpq5r.jpg","https://twitter.com/jonginnet/status/868474392044371968/video/1",NA,NA,NA,"KaiiWorld","549203651",NA,"KAI 카이 EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"LyDongHee_","724226704340717571","1495898769","868488502593208320","RT @ShinersBR: [#FANCAM] 27.05.17 #EXOrDIUMdotinSeoul - Baekhyun e sua roupa de bad boy 😂 https://t.co/FvAR4ztr8B",49,0,FALSE,NA,TRUE,"868441555992031233",NA,NA,NA,"in","Twitter for Android","868439989473779712","http://pbs.twimg.com/ext_tw_video_thumb/868439989473779712/pu/img/JzH_Ebl48nk4Jw1z.jpg","https://twitter.com/Hello_0506B/status/868440399861370881/video/1",NA,NA,NA,"ShinersBR","3070744541",NA,"FANCAM EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"aroh_ha","710898019462418433","1495898769","868488502480162816","RT @MYEONFlNlTY: just how cool ;---; the light dances along with the beat! I'm so mesmerized #EXOrDIUMdotinSeoul https://t.co/zUn9gq2zVw",254,0,FALSE,NA,TRUE,"868460764775895041",NA,NA,NA,"en","Twitter for Android","868457958316752897","http://pbs.twimg.com/ext_tw_video_thumb/868457958316752897/pu/img/ZmXGdzTt9XtaZri7.jpg","https://twitter.com/dalkykim/status/868458722841866240/video/1",NA,NA,NA,"MYEONFlNlTY","2183608873",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Yelmart_88","859571103819333632","1495898769","868488502320783361","#Kai #EXO #EXOrDIUMdotinSeoul",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"und","Mobile Web (M2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kai EXO EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"cincin_aka","1542446396","1495898769","868488502169579521","มีคอนที ไทมไลนก็กลับมาคึกคักทีนึง555555 รีบๆคัมแบคคแล้วเจอกันที่ไทยยน้าาาา #EXO #EXOrDIUMdotinSeoul",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"th","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EXO EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"lightbbk","798932780","1495898769","868488501976854528","RT @My12BOYS: [#PIC] 27.05.17 - Rainbow Ocean durante o #EXOrDIUMdotinSeoul | cr. podo_ko https://t.co/Kd5fPxvvx8",5,0,FALSE,NA,TRUE,"868474739681095680",NA,NA,NA,"es","Twitter for Android","868474684035276803","http://pbs.twimg.com/media/DA1xH65XoAMJLmL.jpg","https://twitter.com/My12BOYS/status/868474739681095680/photo/1",NA,NA,NA,"My12BOYS","2285546228",NA,"PIC EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"sehun1258","762129058436042752","1495898769","868488501943074819","RT @614__CB: ปีก่อน vs ปีนี้ 🔥🔥🔥🔥

ถอดอี๊กกกกกกกกก #EXOrDIUMdotinSeoul https://t.co/ztAvBTqS64",896,0,FALSE,NA,TRUE,"868435307506524160",NA,NA,NA,"th","Twitter for Android","868435234559111168","http://pbs.twimg.com/media/DA1NPqJUMAA0SzA.jpg","https://twitter.com/614__CB/status/868435307506524160/photo/1",NA,NA,NA,"614__CB","4682566501",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"MyBreathExo","1315952605","1495898769","868488501922324481","RT @unfairsoo: deve ser tão emocionante estar nesse meio, só de ver o vídeo me sinto emocionada #EXOrDIUMdotinSeoul https://t.co/Nyd9XyTYGA",130,0,FALSE,NA,TRUE,"868462251057000448",NA,NA,NA,"pt","Twitter for Android","868436868311941120","http://pbs.twimg.com/ext_tw_video_thumb/868436868311941120/pu/img/8oAuMA4fOBcrbjRb.jpg","https://twitter.com/EXOGlobal/status/868437071136010240/video/1",NA,NA,NA,"unfairsoo","3081784672",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"_parkyeollie","848799018436001794","1495898769","868488501641199616","RT @Healinglightt67: Livestream for #EXOrDiumDOTinSeoul 🔥🔥🔥 https://t.co/UPE1JaOG8P",189,0,FALSE,NA,TRUE,"868422481832427520",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,"pscp.tv/w/a_gCujF6dkVO…","https://www.pscp.tv/w/a_gCujF6dkVOV1ZacUdXUWV8MXlvS01CcXBWb1lHUaH_xv8ZRHfXTGZcKYCPV9oly-vVCi3rzudikm0udd57","Healinglightt67","820477509389021184",NA,"EXOrDiumDOTinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"__mbhm__","2271282762","1495898769","868488501402124288","RT @DoubleP_FAII: ครอบครัวที่ไม่ทิ้งกันครอบครัวที่คอยสนับสนุนซึ่งกันและกัน เหมือนกับคำว่า NO EXO NO LIFE  #EXOrDIUMdotinSeoul https://t.co/…",246,0,FALSE,NA,TRUE,"868461185439457280",NA,NA,NA,"th","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DoubleP_FAII","4748217980",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"jeejrr_g","696246348077625344","1495898769","868488501385244673","RT @94_degrees: VIVI WENT FOR #EXOrDIUMdotinSeoul TOO OMG https://t.co/uVoJNJIYk9",471,0,FALSE,NA,TRUE,"868467418682621952",NA,NA,NA,"en","Twitter for iPhone","868467410101125120","http://pbs.twimg.com/media/DA1qghYUwAAH6Qp.jpg","https://twitter.com/94_degrees/status/868467418682621952/photo/1",NA,NA,NA,"94_degrees","4811158932",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"mariavick1994","2828882908","1495898769","868488501117034497","RT @EXOFENlX: Show do EXO ou festa de Ano Novo de rico? #DafBama2017_EXO #EXOrDIUMdotinSeoul #DafBamaDiamondEdition2017_Exo #EXOForVMas htt…",27,0,FALSE,NA,TRUE,"868469920111218688",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"EXOFENlX","772040870149382145",NA,"DafBama2017_EXO EXOrDIUMdotinSeoul DafBamaDiamondEdition2017_Exo EXOForVMas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"itsmeAlyssaM_","3700100352","1495898769","868488500982669312","RT @sehunugh: this vcr made me cry ㅠㅠㅠ too weak for exoㅋㅋ #EXOrDIUMdotinSeoul  https://t.co/RQXDaeVp8w",312,0,FALSE,NA,TRUE,"868457156885925889",NA,NA,NA,"en","Twitter for Android","868432814701596672","http://pbs.twimg.com/ext_tw_video_thumb/868432814701596672/pu/img/PMRxeApa2e1NeD0B.jpg","https://twitter.com/pekozzang/status/868434387636846592/video/1",NA,NA,NA,"sehunugh","561818657",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"kookieisnotoppa","814305455803539456","1495898769","868488500907089920","RT @SELUKAIS: fans were shouting for sehun to show his abs but nooo he covered his face and also said he ate a lot😭😭😭 #EXOrDIUMdotinSeoul h…",279,0,FALSE,NA,TRUE,"868456544488128517",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"SELUKAIS","79186521",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"MkCartoo","1371520508","1495898769","868488500894547969","RT @rispuddingen: อือรือรอง เพลงชาติของด้อม ฟังเสียงแฟนชานท์ สุดยอด 👏🏻🙌🏻👍🏻 #EXOrDIUMdotinSeoul https://t.co/pMRRf5jOvF",323,0,FALSE,NA,TRUE,"868460440648536065",NA,NA,NA,"th","Twitter for Android","868459615058444289","http://pbs.twimg.com/ext_tw_video_thumb/868459615058444289/pu/img/vhkSElLlr9Sy6IVg.jpg","https://twitter.com/rispuddingen/status/868460440648536065/video/1",NA,NA,NA,"rispuddingen","751819319324119041",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"GabrielaPause","770026575035326464","1495898768","868488500844384256","RT @nakamotoquinha: exo não ganhou o prêmio de melhor concerto por nada ... isso é lendário #EXOrDIUMdotinSeoul https://t.co/bGDJZo6TxL",291,0,FALSE,NA,TRUE,"868453785454215168",NA,NA,NA,"pt","Twitter for Android","868453574430396416","http://pbs.twimg.com/ext_tw_video_thumb/868453574430396416/pu/img/ku5bgm6UsyKkRvOg.jpg","https://twitter.com/nakamotoquinha/status/868453785454215168/video/1",NA,NA,NA,"nakamotoquinha","1206285522",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"clover2002223","2929494793","1495898768","868488500475076608","RT @milkysehun412: 170527 #SEHUN cr.oohsehun_412412 #EXOrDIUMdotinSeoul 😭 세후니ㅠㅠ
https://t.co/VsK6WUJVr4",1519,0,FALSE,NA,TRUE,"868445357549776896",NA,NA,NA,"ko","Twitter for Android","868444425319464960","http://pbs.twimg.com/ext_tw_video_thumb/868444425319464960/pu/img/2CRvVG3Y1ZvecOX5.jpg","https://twitter.com/oohsehun_412412/status/868444561604976640/video/1",NA,NA,NA,"milkysehun412","1400147306",NA,"SEHUN EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"EXO_Junmyeonn","863007245336018944","1495898768","868488500294897664","RT @ShinersBR: [#FANCAM] 27.05.17 #EXOrDIUMdotinSeoul (Dia 1) - Baekhyun levantando a blusa e mostrando seu abs para os fãs. https://t.co/k…",263,0,FALSE,NA,TRUE,"868446986860679169",NA,NA,NA,"pt","Twitter for Android",NA,NA,NA,NA,NA,NA,"ShinersBR","3070744541",NA,"FANCAM EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"V2R6z","850360243737378818","1495898768","868488500051492864","RT @smolfluffysoo: exo prepared their own fanproject for exo ls ~ how can you unlove these boys? 💖

#EXOrDIUMdotinSeoul  https://t.co/mEFeD…",403,0,FALSE,NA,TRUE,"868477178677141505",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"smolfluffysoo","319407242",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"exoxomg","3170388903","1495898768","868488499665805313","RT @54BaiHuoShan: #EXOrDIUMdotinSeoul #엑소우리함께가자 💗💗💗💗💗 https://t.co/fbfwZSgAOg",187,0,FALSE,NA,TRUE,"868484396063629312",NA,NA,NA,"und","Twitter for Android","868484383736516608","http://pbs.twimg.com/media/DA158hGW0AAPDM3.jpg","https://twitter.com/54BaiHuoShan/status/868484396063629312/photo/1",NA,NA,NA,"54BaiHuoShan","3272446584",NA,"EXOrDIUMdotinSeoul 엑소우리함께가자",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Fergiechonsita","1417858639","1495898768","868488499585892352","RT @Galaxy_saii: เพลงที่ไม่เคยแสดงมาก่อนอยากดูแบบเต็มๆมากฮือออ😭 #EXOrDIUMDotinSeoul 
 https://t.co/mdHh3qNvEg",6,0,FALSE,NA,TRUE,"868487595453431808",NA,NA,NA,"th","Twitter for iPhone","868426383415943170","http://pbs.twimg.com/ext_tw_video_thumb/868426383415943170/pu/img/AFJAkwCGRsUkOUAt.jpg","https://twitter.com/Ohbaby_0412/status/868427263888338948/video/1",NA,NA,NA,"Galaxy_saii","547551851",NA,"EXOrDIUMDotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"tangmo_vd","1571849546","1495898768","868488499233669120","RT @overxingxing: จะร้องงงงอี้ชิงมาไลก์รูปชานแบคฮุนอะ นี่เชื่อว่าอี้ชิงก็อยากไปคอนอะ #EXOrDIUMdotinSeoul https://t.co/d18iXz2zSm",3896,0,FALSE,NA,TRUE,"868446317701459968",NA,NA,NA,"th","Twitter for iPad","868446309295857665","http://pbs.twimg.com/media/DA1XUSwUIAEqXTy.jpg","https://twitter.com/overxingxing/status/868446317701459968/photo/1",NA,NA,NA,"overxingxing","3320779442",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"weronikea","801422861671997440","1495898768","868488498642341888","RT @EXOGlobal: [FANCAM] 170527 ""Unfair""
Xiumin: ""EXO-L!!! What? You love me? I love you too!!!""
#EXOrDIUMdotinSeoul Day 1
Cr: Hello_0506B h…",1734,0,FALSE,NA,TRUE,"868425860084363264",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"EXOGlobal","564412232",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"heypisti","3702681385","1495898768","868488498629664769","RT @dailyexhoe: EXO just lit up the stage, LITERALLY. Damn it! They gave us an astonishing concert!!! 💞😍

#EXOrDIUMdotinSeoul https://t.co/…",57,0,FALSE,NA,TRUE,"868487135954849792",NA,NA,NA,"en","Twitter for Windows",NA,NA,NA,NA,NA,NA,"dailyexhoe","2498685337",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"KkpopW","2935626404","1495898768","868488498537418752","RT @rulerofwind_sh: dream concert 2017? no this is exo's concert 💗 #EXOrDIUMdotinSeoul https://t.co/6kdl7VDp2B",2515,0,FALSE,NA,TRUE,"868430796939337728",NA,NA,NA,"en","Twitter for Android","868430177725841408","http://pbs.twimg.com/media/DA1IpT-UAAAjGfu.jpg","https://twitter.com/rulerofwind_sh/status/868430796939337728/photo/1",NA,NA,NA,"rulerofwind_sh","1266786450",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"hohunhan3h","799618465455685632","1495898768","868488498516340736","RT @EXOBEAKHYUN_TB: พี่คิมแจวอน อัพ ins : หนุ่มๆตอนซ้อมคอนแบบ อือหืออลังงงงงงงงง  
#EXOrDIUMDotinSeoul  

 https://t.co/BUTX2eq0J5",7284,0,FALSE,NA,TRUE,"868337016265523200",NA,NA,NA,"th","Twitter for iPhone","726953172745363457","http://pbs.twimg.com/ext_tw_video_thumb/726953172745363457/pu/img/TUl-qTVepQprPDyB.jpg","https://twitter.com/ohfleery/status/726953209328082944/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMDotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"dip26526","740383042385018880","1495898768","868488498340220928","RT @sanedmarieg: LOOK AT THE SUN #EXOrDIUMdotinSeoul https://t.co/owpaH1c1tk",11,0,FALSE,NA,TRUE,"868432259061252098",NA,NA,NA,"en","Twitter for Android","868432245727670272","http://pbs.twimg.com/media/DA1Khr4XsAA6oPD.jpg","https://twitter.com/sanedmarieg/status/868432259061252098/photo/1",NA,NA,NA,"sanedmarieg","129670286",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Namo_Hippy","432630608","1495898768","868488498201755648","RT @EXOBEAKHYUN_TB: เข้าไปข้างในออกมาแล้วก็ถือป้ายว่า ""EXO-L ไปด้วยกันเถอะนะ!!"" #EXOrDIUMdotinSeoul  
 https://t.co/491tJVthPk",3204,0,FALSE,NA,TRUE,"868452945397825536",NA,NA,NA,"th","Twitter for iPhone","868452162547859456","http://pbs.twimg.com/media/DA1co_0VwAAPFbv.jpg","https://twitter.com/aaaaka_xo/status/868452569340706817/photo/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"OhSehun_Dana","728589335159709697","1495898768","868488497987899392","#EXOrDIUMdotinSeoul EXO",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"und","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Caamidenisse22","4343618056","1495898768","868488497837084672","RT @SMent_EXO: [PREVIEW] 170527 #EXO Baekhyun Kai at #EXOrDIUMdotinSeoul cr. fuzzylittlebaby, jonginnet https://t.co/PNczBOXn8o",281,0,FALSE,NA,TRUE,"868463470588575748",NA,NA,NA,"fi","Twitter for Android","868463467220484096","http://pbs.twimg.com/media/DA1m7BAUwAAmCiu.jpg","https://twitter.com/SMent_EXO/status/868463470588575748/photo/1",NA,NA,NA,"SMent_EXO","283102669",NA,"EXO EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"yayek_","4881038704","1495898768","868488497014816768","RT @kook55EXO: คอนแทคต้องเหมือนกันดั๊วววว....ก้อเรามันคนขี้ชิป
#EXOrDIUMdotinSeoul #chanbaek https://t.co/ColRHHvPZZ",26,0,FALSE,NA,TRUE,"868476266994778113",NA,NA,NA,"th","Twitter for Android","868475972286201856","http://pbs.twimg.com/media/DA1yS6AUwAAYH7E.jpg","https://twitter.com/kook55EXO/status/868476266994778113/photo/1",NA,NA,NA,"kook55EXO","828908897654042626",NA,"EXOrDIUMdotinSeoul chanbaek",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"mybmp","2896707229","1495898768","868488496977027072","RT @minesaowalak: โอ้ยยยย!!!ทำไมมันสวยแบบนี้อ่ะ ชอบๆๆๆ
#EXOrDIUMdotinSeoul https://t.co/U14TMy78RD",195,0,FALSE,NA,TRUE,"868430190841438208",NA,NA,NA,"th","Twitter for iPhone","868430181064556544","http://pbs.twimg.com/media/DA1IpgaUwAAcCLY.jpg","https://twitter.com/minesaowalak/status/868430190841438208/photo/1",NA,NA,NA,"minesaowalak","954690187",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"kaisehun1994","751437458","1495898768","868488496775745541","RT @EXOBEAKHYUN_TB: #baekhyun :ไม่มีอซไม่มีอซอ ไม่มีอซอไม่มีอซ #EXOrDIUMdotinSeoul 
 https://t.co/0qp0xLOgq5",3214,0,FALSE,NA,TRUE,"868462774891851776",NA,NA,NA,"th","Twitter Web Client","868452135897370624","http://pbs.twimg.com/ext_tw_video_thumb/868452135897370624/pu/img/arEmDh_r1ncAWfKP.jpg","https://twitter.com/Mycutiedeer/status/868453789895987204/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"baekhyun EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Vixx67865403","853667097221750788","1495898768","868488496687845376","RT @taehyungdaisy: RT TO SAVE A LIFE!!!
#EXOrDIUMdotinSeoul https://t.co/sUECs7bgjQ",58,0,FALSE,NA,TRUE,"868438106705338368",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,"pscp.tv/w/a_gQYjF4TlFh…","https://www.pscp.tv/w/a_gQYjF4TlFheGtwUGViRWJ8MWRqR1hBWk1tUUJKWq15caSL6NOSTJZ_drUfprFvp3GOtdWFvodsjRauqIF7","taehyungdaisy","249959780",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"eessxoe","4871767093","1495898767","868488496637292544","RT @benyells: ขนลุกอะ ยอมใจความอลังการนี้ 😭 #EXOrDIUMdotinSeoul https://t.co/VBwaXjXWuX",60,0,FALSE,NA,TRUE,"868483328835338240",NA,NA,NA,"th","Twitter for Android","868475878828720128","http://pbs.twimg.com/ext_tw_video_thumb/868475878828720128/pu/img/V0wB2G_faR7DOFCu.jpg","https://twitter.com/BubbleSaii_/status/868476933880791040/video/1",NA,NA,NA,"benyells","354781791",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"anya6511","724613657141760001","1495898767","868488496222150656","RT @EXOBEAKHYUN_TB: 😭😭 #EXOrDiumdotinSeoul  https://t.co/HIoJgvc5YD",1175,0,FALSE,NA,TRUE,"868476854956466176",NA,NA,NA,"und","Twitter for Android","868470859832467456","http://pbs.twimg.com/ext_tw_video_thumb/868470859832467456/pu/img/A1yn11VolliD0ziG.jpg","https://twitter.com/Mycutiedeer/status/868473256457666560/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDiumdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
